lambda_value, threshold, percent_correct, ARI, duration, iterations
3.1622776601683795e-05,925.925925926,0.9941825,0.9934589756714055,253.71609,0
3.1622776601683795e-05,1049.38271605,0.9768798,0.9730557761645278,256.9697,0
3.1622776601683795e-05,1172.83950617,0.9398842,0.9248737291261528,253.14808000000002,0
3.1622776601683795e-05,1296.2962963,0.8804998,0.8372410145865404,254.35062,0
3.1622776601683795e-05,1419.75308642,0.8024222,0.7139582386770965,253.10599000000002,0
3.1622776601683795e-05,1543.20987654,0.7149374,0.5840934351420101,254.99911,0
3.162277660168379e-06,555.555555556,0.1,0.0,449.57993,25.0
3.162277660168379e-06,1111.11111111,0.5,0.520547720585348,255.75678,0
3.162277660168379e-06,1666.66666667,1.0,1.0,253.44059,0
3.162277660168379e-06,2222.22222222,1.0,1.0,255.9535,0
3.162277660168379e-06,2777.77777778,1.0,1.0,253.66895000000002,0
3.162277660168379e-06,3333.33333333,0.9999425,0.9999361150178674,253.30852000000002,0
3.162277660168379e-06,3888.88888889,0.9987399,0.9986001305764911,255.23562,0
3.162277660168379e-06,4444.44444444,0.9926966,0.9918544552381862,254.11193,0
3.162277660168379e-06,5000.0,0.9770108,0.9739573510280118,253.78424,0
3.162277660168379e-06,1234.56790123,0.7,0.6721309492070625,253.61417999999998,0
3.162277660168379e-06,1358.02469136,0.8,0.8113206169454179,253.50394,0
3.162277660168379e-06,1481.48148148,0.9,0.8979591012077551,254.46784000000002,0
3.162277660168379e-06,1604.9382716,0.9,0.8979591012077551,253.91827,0
3.162277660168379e-06,1728.39506173,1.0,1.0,255.12373,0
3.162277660168379e-06,1851.85185185,1.0,1.0,254.1719,0
3.162277660168379e-06,1975.30864198,1.0,1.0,254.24138000000002,0
3.162277660168379e-06,2098.7654321,1.0,1.0,255.05709,0
1.7782794100389232e-05,555.555555556,0.5,0.520547720585348,396.87925,12.0
1.7782794100389232e-05,1111.11111111,0.9999326,0.9999251026312335,257.2321,0
1.7782794100389232e-05,1666.66666667,0.9682254,0.9624372182590496,254.45893,0
1.7782794100389232e-05,2222.22222222,0.7910282,0.701619862732287,253.00314,0
1.7782794100389232e-05,2777.77777778,0.5633096,0.4107070220544009,254.89416,0
1.7782794100389232e-05,679.012345679,0.7,0.6721309492070625,256.031,0
1.7782794100389232e-05,802.469135802,0.7,0.6721309492070625,255.84077000000002,0
1.7782794100389232e-05,925.925925926,0.8,0.7368419307477893,254.55236000000002,0
1.7782794100389232e-05,1049.38271605,0.9999873,0.9999858886373446,254.92661999999999,0
1.7782794100389232e-05,1172.83950617,0.9997524,0.9997247543520008,253.89162,0
1.7782794100389232e-05,1296.2962963,0.9983474,0.9981574104444896,254.59283,0
1.7782794100389232e-05,1419.75308642,0.9940828,0.9933439974667482,255.89864,0
1.7782794100389232e-05,1543.20987654,0.9847449,0.9825195149065873,253.83939,0
5.62341325190349e-06,555.555555556,0.2,0.047619006802715254,429.10987,20.0
5.62341325190349e-06,1111.11111111,0.7,0.6721309492070625,253.25951999999998,0
5.62341325190349e-06,1666.66666667,1.0,1.0,254.06920000000002,0
5.62341325190349e-06,2222.22222222,0.9999927,0.999991888855737,254.85355,0
5.62341325190349e-06,2777.77777778,0.9985964,0.9984380047659753,253.72876,0
5.62341325190349e-06,3333.33333333,0.986088,0.9842547046414163,254.49787999999998,0
5.62341325190349e-06,3888.88888889,0.9480918,0.9380488007438578,253.92968,0
5.62341325190349e-06,4444.44444444,0.8792089,0.8439996075621086,253.55572999999998,0
5.62341325190349e-06,5000.0,0.7883394,0.7115065028512465,254.28297999999998,0
5.62341325190349e-06,1234.56790123,0.7,0.6721309492070625,253.40453,0
5.62341325190349e-06,1358.02469136,0.9,0.8979591012077551,254.9523,0
5.62341325190349e-06,1481.48148148,1.0,1.0,253.53375000000003,0
5.62341325190349e-06,1604.9382716,1.0,1.0,257.27909999999997,0
5.62341325190349e-06,1728.39506173,1.0,1.0,253.09656,0
5.62341325190349e-06,1851.85185185,1.0,1.0,253.80152,0
5.62341325190349e-06,1975.30864198,1.0,1.0,254.25974,0
5.62341325190349e-06,2098.7654321,0.9999996,0.9999995555557754,253.1724,0
