lambda_value, threshold, percent_correct, ARI, duration, iterations
1e-06,666.666666667,0.7359945098039216,0.6094066746829083,254.36687,0
1e-06,833.333333333,0.8314404901960785,0.7139054887622871,256.3477,0
1e-06,1000.0,0.9334974509803922,0.9006264113373961,253.94673,0
1e-06,1166.66666667,0.9329748039215686,0.8702789056658107,253.75548,0
1e-06,1333.33333333,0.9281354901960784,0.8174730322948396,253.62794,0
1e-06,1500.0,0.9191305882352941,0.7367691640266684,253.42876,0
1e-06,870.37037037,0.8403467647058823,0.7168590535594653,253.94071,0
1e-06,907.407407407,0.8490448039215687,0.7192830692445769,253.36558,0
1e-06,944.444444444,0.8673241176470589,0.7889613700357375,253.62951,0
1e-06,981.481481481,0.9245712745098039,0.8802091921268783,254.75143,0
1e-06,1018.51851852,0.9325605882352941,0.8972734867162224,254.39971999999997,0
1e-06,1055.55555556,0.9403492156862745,0.8979416969096314,254.20856,0
1e-06,1092.59259259,0.9381136274509804,0.8896737614645812,253.51829,0
1e-06,1129.62962963,0.9356500980392157,0.8804580766971071,253.88565,0
